tic,conm_x,Last Price,YTD Ret,1-mth Ret,3-mth Ret,12-mth Ret,BothSP-NASDAQ,SP500,Ticker,gvkey,datadate,fyear,cusip,conm_y,fyr,exchg,cik,fic,addzip,city,gsubind,naics,sic,state,PERMNO,date,NCUSIP,COMNAM,PERMCO,CUSIP 
UEIC,Universal Elect IN,34.87,-0.3328,-0.1898,-0.349,-0.0397,0,0, UEIC,27828,20191231,2019,913483103,UNIVERSAL ELECTRONICS INC,12,14,101984,USA,85254-2494,Scottsdale,25201010,334310,3651,AZ,78915,20191231,91348310,UNIVERSAL ELECTRONICS INC,11960,91348310
UFCS,United Fire Group,30.12,-0.3112,-0.2353,-0.3211,-0.3126,0,0, UFCS,17252,20191231,2019,910340108,UNITED FIRE GROUP INC,12,14,101199,USA,52401,Cedar Rapids,40301040,524126,6331,IA,78693,20191231,91034010,UNITED FIRE GROUP INC,4643,91034010
UFPI,Universal Forest Prd,33.12,-0.3057,-0.3088,-0.3019,0.1066,0,0, UFPI,29156,20191231,2019,913543104,UNIVERSAL FOREST PRODS INC,12,14,912767,USA,49525,Grand Rapids,20102010,321999,2421,MI,79878,20191231,91354310,UNIVERSAL FOREST PRODUCTS INC,12553,91354310
UHAL,A M E R C O,250.97,-0.3322,-0.2349,-0.346,-0.3219,0,0, UHAL,1393,20190331,2018,23586100,AMERCO,3,14,4457,USA,89511,Reno,20304020,532120,7510,NV,81073,20191231,2358610,AMERCO,30020,2358610
UHS,Universal Health Services,85.38,-0.4049,-0.3188,-0.3986,-0.364,0,1, UHS,11032,20191231,2019,913903100,UNIVERSAL HEALTH SVCS INC,12,11,352915,USA,19406,King Of Prussia,35102020,622110,8062,PA,79637,20191231,91390310,UNIVERSAL HEALTH SERVICES INC,4655,91390310
UIHC,United Insurance Hld,8.04,-0.3624,-0.1804,-0.349,-0.5052,0,0, UIHC,178823,20191231,2019,910710102,UNITED INSURANCE HOLDINGS CO,12,14,1401521,USA,33701,St. Petersburg,40301040,524126,6331,FL,13712,20191231,91071010,UNITED INSURANCE HOLDINGS CORP,54284,91071010
ULH,Universal Logis Hld,12.01,-0.3666,-0.2004,-0.3564,-0.4215,0,0, ULH,162338,20191231,2019,91388P105,UNIVERSAL LOGISTICS HLDGS,12,14,1308208,USA,48089,Warren,20304020,4841,4210,MI,90605,20191231,91388P10,UNIVERSAL LOGISTICS HOLDINGS INC,46287,91388P10
ULTA,Ulta Beauty Inc,156.74,-0.3808,-0.3894,-0.3735,-0.5528,1,1, ULTA,178704,20190131,2018,90384S303,ULTA BEAUTY INC,1,14,1403568,USA,60440,Bolingbrook,25504040,446120,5990,IL,92322,20191231,90384S30,ULTA BEAUTY INC,52788,90384S30
UMBF,Ump Financial Corp,42.49,-0.381,-0.2846,-0.3812,-0.3443,0,0, UMBF,10916,20191231,2019,902788108,UMB FINANCIAL CORP,12,14,101382,USA,64106,Kansas City,40101015,522110,6020,MO,78829,20191231,90278810,U M B FINANCIAL CORP,4673,90278810
UMPQ,Umpqua Holdings Corp,9.91,-0.4401,-0.3557,-0.4546,-0.4167,0,0, UMPQ,65228,20191231,2019,904214103,UMPQUA HOLDINGS CORP,12,14,1077771,USA,97258,Portland,40101015,522110,6020,OR,86004,20191231,90421410,UMPQUA HOLDINGS CORP,16035,90421410
UNH,Unitedhealth Group Inc,229.49,-0.2194,-0.1221,-0.2074,-0.0665,0,1, UNH,10903,20191231,2019,91324P102,UNITEDHEALTH GROUP INC,12,11,731766,USA,55343,Minnetonka,35102030,524114,6324,MN,92655,20191231,91324P10,UNITEDHEALTH GROUP INC,7267,91324P10
UNIT,Uniti Group Inc,5.79,-0.2948,-0.4433,-0.2982,-0.5211,0,0, UNIT,23077,20191231,2019,91325V108,UNITI GROUP INC,12,14,1620280,USA,72211,Little Rock,60101080,531120,6798,AR,15279,20191231,91325V10,UNITI GROUP INC,55220,91325V10
UNM,Unumprovident Corp,13.46,-0.5384,-0.4094,-0.5368,-0.6112,0,1, UNM,12726,20191231,2019,91529Y106,UNUM GROUP,12,11,5513,USA,37402,Chattanooga,40301020,524114,6321,TN,71175,20191231,91529Y10,UNUM GROUP,21798,91529Y10
UNP,Union Pacific Corp,138.57,-0.2335,-0.1193,-0.2343,-0.183,0,1, UNP,10867,20191231,2019,907818108,UNION PACIFIC CORP,12,11,100885,USA,68179,Omaha,20304010,482111,4011,NE,48725,20191231,90781810,UNION PACIFIC CORP,21810,90781810
UPS,United Parcel Service,90,-0.2312,-0.0142,-0.2289,-0.2129,0,1, UPS,10920,20191231,2019,911312106,UNITED PARCEL SERVICE INC,12,11,1090727,USA,30328,Atlanta,20301010,492110,4210,GA,87447,20191231,91131210,UNITED PARCEL SERVICE INC,36383,91131210
UPWK,Upwork Inc,5.4,-0.4939,-0.33,-0.4648,-0.7293,0,0, UPWK,34101,20191231,2019,91688F104,UPWORK INC,12,14,1627475,USA,95054,Santa Clara,20202010,519130,7370,CA,18134,20191231,91688F10,UPWORK INC,56533,91688F10
URBN,Urban Outfitters Inc,12.77,-0.5402,-0.4479,-0.5431,-0.598,0,0, URBN,29150,20190131,2018,917047102,URBAN OUTFITTERS INC,1,14,912615,USA,19112,Philadelphia,25504010,448140,5651,PA,79881,20191231,91704710,URBAN OUTFITTERS INC,12546,91704710
URGN,Urogen Pharma Ltd,18.37,-0.4495,-0.3689,-0.4238,-0.5391,0,0, URGN,31061,20191231,2019,M96088105,UROGEN PHARMA LTD,12,14,1668243,ISR,10014,New York,35201010,325414,2836,NY,16711,20191231,M9608810,UROGEN PHARMA LTD,55942,M9608810
URI,United Rentals,91.07,-0.4539,-0.2921,-0.4504,-0.2472,0,1, URI,66065,20191231,2019,911363109,UNITED RENTALS INC,12,11,1067701,USA,6902,Stamford,20107010,532412,7350,CT,85663,20191231,91136310,UNITED RENTALS INC,32191,91136310
USB,U.S. Bancorp,31.19,-0.4739,-0.3234,-0.4669,-0.3689,0,1, USB,4723,20191231,2019,902973304,U S BANCORP,12,11,36104,USA,55402,Minneapolis,40101010,522110,6020,MN,66157,20191231,90297330,U S BANCORP DEL,1645,90297330
UTHR,United Therapeutic,92.74,0.0529,-0.0745,0.0726,-0.21,0,0, UTHR,121440,20191231,2019,91307C102,UNITED THERAPEUTICS CORP,12,14,1082554,USA,20910,Silver Spring,35201010,325412,2834,MD,87006,20191231,91307C10,UNITED THERAPEUTICS CORP,16587,91307C10
UVSP,Univest Corp of Penn,14.78,-0.4481,-0.367,-0.4408,-0.4038,0,0, UVSP,19817,20191231,2019,915271100,UNIVEST FINANCIAL CORP,12,14,102212,USA,18964,Souderton,40101015,522110,6020,PA,89828,20191231,91527110,UNIVEST FINANCIAL CORP,44293,91527110
V,Visa Inc,151.85,-0.1919,-0.1824,-0.1991,-0.0417,0,1, V,179534,20190930,2019,92826C839,VISA INC,9,11,1403161,USA,94128,San Francisco,45102020,522320,6099,CA,92611,20191231,92826C83,VISA INC,52983,92826C83
VAR,Varian Medical Systems,96.35,-0.3215,-0.2324,-0.3352,-0.3095,0,1, VAR,11115,20190930,2019,92220P105,VARIAN MEDICAL SYSTEMS INC,9,11,203527,USA,94304,Palo Alto,35101010,334510,3845,CA,27043,20191231,92220P10,VARIAN MEDICAL SYSTEMS INC,21859,92220P10
VBTX,Veritex Holdings,12.41,-0.574,-0.4818,-0.5772,-0.501,0,0, VBTX,21633,20191231,2019,923451108,VERITEX HOLDINGS INC,12,14,1501570,USA,75225,Dallas,40101015,522110,6020,TX,15022,20191231,92345110,VERITEX HOLDINGS INC,55085,92345110
VC,Visteon Corp,40.38,-0.5337,-0.3921,-0.5456,-0.4602,0,0, VC,136648,20191231,2019,92839U206,VISTEON CORP,12,14,1111335,USA,48111,Van Buren,25101010,336320,3714,MI,88319,20191231,92839U20,VISTEON CORP,37682,92839U20
VEON,Veon Ltd,1.52,-0.3992,-0.1872,-0.4086,-0.2864,0,0, VEON,63987,20191231,2019,91822M106,VEON LTD,12,14,1468091,BMU,1082 MD,Amsterdam,50102010,517312,4812,,93337,20191231,91822M10,VEON LTD,53384,91822M10
VFC,V.F. Corp,48.88,-0.5095,-0.3165,-0.5092,-0.4411,0,1, VFC,11060,20190331,2018,918204108,VF CORP,3,11,103379,USA,80111,Greenwood Village,25203010,315220,2320,CO,43553,20191231,91820410,V F CORP,21849,91820410
VG,Vonage Holdings,7.08,-0.0445,-0.1871,-0.0522,-0.2768,0,0, VG,166562,20191231,2019,92886T201,VONAGE HOLDINGS CORP,12,14,1272830,USA,7733,Holmdel,50101010,517919,4899,NJ,91237,20191231,92886T20,VONAGE HOLDINGS CORP,50706,92886T20
VIAC,Viacomcbs Inc. Cl B,12.43,-0.7038,-0.4614,-0.7001,-0.7453,1,1, VIAC,13714,20191231,2019,92556H206,VIACOMCBS INC,12,14,813828,USA,10036,New York,50201020,515120,4888,NY,76226,20191231,92556H20,VIACOMCBS INC,21866,92556H20
VIACA,Viacomcbs Inc. Cl A,16.16,-0.6398,-0.4294,-0.6437,-0.6692,0,0, VIACA,,,,,,,,,,,,,,,,75104,20191231,92556H10,VIACOMCBS INC,21866,92556H10
VIAV,Viavi Solutions,10.32,-0.312,-0.2173,-0.3152,-0.1744,0,0, VIAV,29241,20190630,2019,925550105,VIAVI SOLUTIONS INC,6,14,912093,USA,95002,San Jose,45201020,334210,3576,CA,79879,20191231,92555010,VIAVI SOLUTIONS INC,12583,92555010
VICR,Vicor Cp,37.9,-0.1888,-0.1357,-0.2116,0.2124,0,0, VICR,21238,20191231,2019,925815102,VICOR CORP,12,14,751978,USA,1810,Andover,20104010,334419,3679,MA,76128,20191231,92581510,VICOR CORPORATION,10545,92581510
VIE,Viela Bio Inc,30.82,0.1352,-0.3099,0.1988,0.3165,0,0, VIE,35630,20191231,2019,926613100,VIELA BIO INC,12,14,1734517,USA,20878,Gaithersburg,35201010,325414,2836,MD,19031,20191231,92661310,VIELA BIO INC,56923,92661310
VIR,Vir Biotechnology Inc,29,1.3062,-0.2922,1.4086,1.0685,0,0, VIR,35638,20191231,2019,92764N102,VIR BIOTECHNOLOGY INC,12,14,1706431,USA,94158,San Francisco,35201010,325414,2836,CA,19032,20191231,92764N10,VIR BIOTECHNOLOGY INC,56924,92764N10
VIRT,Virtu Financial Cm A,22.79,0.4253,0.1101,0.3679,-0.0967,0,0, VIRT,23432,20191231,2019,928254101,VIRTU FINANCIAL INC,12,14,1592386,USA,10006,New York,40203020,523120,6211,NY,15302,20191231,92825410,VIRTU FINANCIAL INC,55235,92825410
VLO,Valero Energy Corp,40.34,-0.5692,-0.374,-0.5592,-0.5212,0,1, VLO,15247,20191231,2019,91913Y100,VALERO ENERGY CORP,12,11,1035002,USA,78249,San Antonio,10102030,324110,2911,TX,85269,20191231,91913Y10,VALERO ENERGY CORP NEW,32066,91913Y10
VLY,Valley National Bancorp,6.29,-0.4507,-0.3266,-0.4399,-0.3549,0,0, VLY,11861,20191231,2019,919794107,VALLEY NATIONAL BANCORP,12,14,714310,USA,10119,New York,40101015,522110,6020,NY,80072,20191231,91979410,VALLEY NATIONAL BANCORP,4818,91979410
VMC,Vulcan Materials Company,99.21,-0.311,-0.2254,-0.3018,-0.1677,0,1, VMC,11228,20191231,2019,929160109,VULCAN MATERIALS CO,12,11,1396009,USA,35242,Birmingham,15102010,212319,1400,AL,15202,20191231,92916010,VULCAN MATERIALS CO,21876,92916010
VNO,Vornado Realty Trust,31.89,-0.5205,-0.4153,-0.5169,-0.5368,0,1, VNO,11220,20191231,2019,929042109,VORNADO REALTY TRUST,12,11,899689,USA,10019,New York,60101040,531120,6798,NY,28388,20191231,92904210,VORNADO REALTY TRUST,21874,92904210
VNOM,Viper Energy LP,7.74,-0.6861,-0.5676,-0.7029,-0.7665,0,0, VNOM,20534,20191231,2019,92763M105,VIPER ENERGY PARTNERS LP,12,14,1602065,USA,79701,Midland,10102020,533110,6792,TX,15139,20191231,92763M10,VIPER ENERGY PARTNERS LP,54901,92763M10
VOD,Vodafone Grp Plc Ads,13.54,-0.2995,-0.1979,-0.2981,-0.2828,0,0, VOD,14894,20190331,2018,92857W308,VODAFONE GROUP PLC,3,14,839923,GBR,RG14 2FN,Newbury,50102010,517312,4812,,75418,20191231,92857W30,VODAFONE GROUP PLC NEW,21996,92857W30
VRCA,Verrica Pharmaceuticals Inc,10.09,-0.365,-0.1599,-0.3322,-0.0381,0,0, VRCA,,,,,,,,,,,,,,,,17906,20191231,92511W10,VERRICA PHARMACEUTICALS INC,56427,92511W10
VREX,Varex Imaging Corp,20.73,-0.3046,-0.1363,-0.309,-0.3885,0,0, VREX,29004,20190930,2019,92214X106,VAREX IMAGING CORP,9,14,1681622,USA,84104,Salt Lake City,35101010,334517,3844,UT,16543,20191231,92214X10,VAREX IMAGING CORP,55836,92214X10
VRNS,Varonis Systems Inc,52.88,-0.3195,-0.334,-0.3261,-0.1325,0,0, VRNS,19044,20191231,2019,922280102,VARONIS SYSTEMS INC,12,14,1361113,USA,10001,New York,45103020,511210,7372,NY,14472,20191231,92228010,VARONIS SYSTEMS INC,54748,92228010
VRNT,Verint Systems Inc,37.08,-0.3302,-0.2894,-0.3616,-0.386,0,0, VRNT,147242,20190131,2018,92343X100,VERINT SYSTEMS INC,1,14,1166388,USA,11747,Melville,45103010,541512,7373,NY,89397,20191231,92343X10,VERINT SYSTEMS INC,43149,92343X10
VRRM,Verra Mobility Corp,6.35,-0.5461,-0.5636,-0.5477,-0.4904,0,0, VRRM,34300,20191231,2019,92511U102,VERRA MOBILITY CORP,12,14,1682745,USA,85201,Mesa,45102020,518210,7374,AZ,16631,20191231,92511U10,VERRA MOBILITY CORP,55850,92511U10
VRSK,Verisk Analytics Inc,141.65,-0.0515,-0.1169,-0.0717,0.0392,1,1, VRSK,180652,20191231,2019,92345Y106,VERISK ANALYTICS INC,12,14,1442145,USA,7310,Jersey City,20202020,524298,6411,NJ,93089,20191231,92345Y10,VERISK ANALYTICS INC,53256,92345Y10
VRSN,Verisign Inc,182.69,-0.0518,-0.0336,-0.0906,-0.0287,1,1, VRSN,66368,20191231,2019,9.23E+106,VERISIGN INC,12,14,1014473,USA,20190,Reston,45102030,519130,7370,VA,85753,20191231,9.23E+14,VERISIGN INC,15940,9.23E+14
VRTU,Virtusa Corp,23.13,-0.4897,-0.4839,-0.4915,-0.5647,0,0, VRTU,177871,20190331,2018,92827P102,VIRTUSA CORP,3,14,1207074,USA,1772,Southborough,45102010,541512,7370,MA,92229,20191231,92827P10,VIRTUSA CORP,52677,92827P10
VRTX,Vertex Pharmaceutic,238.31,0.0884,0.044,0.0933,0.2683,1,1, VRTX,24344,20191231,2019,92532F100,VERTEX PHARMACEUTICALS INC,12,14,875320,USA,2210,Boston,35201010,325412,2834,MA,76744,20191231,92532F10,VERTEX PHARMACEUTICALS INC,11042,92532F10
VSAT,Viasat Inc,32.89,-0.5507,-0.4428,-0.5529,-0.5864,0,0, VSAT,64088,20190331,2018,92552V100,VIASAT INC,3,14,797721,USA,92009,Carlsbad,45201020,334220,3663,CA,84348,20191231,92552V10,VIASAT INC,15199,92552V10
VTR,Ventas Inc,22.52,-0.61,-0.5682,-0.6054,-0.6415,0,1, VTR,110179,20191231,2019,92276F100,VENTAS INC,12,11,740260,USA,60654,Chicago,60101050,531110,6798,IL,75819,20191231,92276F10,VENTAS INC,10302,92276F10
VYGR,Voyager Therapeut,8.13,-0.4172,-0.2979,-0.3915,-0.6253,0,0, VYGR,26341,20191231,2019,92915B106,VOYAGER THERAPEUTICS INC,12,14,1640266,USA,2139,Cambridge,35201010,325414,2836,MA,15856,20191231,92915B10,VOYAGER THERAPEUTICS INC,55490,92915B10
VZ,Verizon Communications Inc,54.7,-0.1091,-0.018,-0.0944,-0.0708,0,1, VZ,2136,20191231,2019,92343V104,VERIZON COMMUNICATIONS INC,12,11,732712,USA,10036,New York,50101020,517312,4812,NY,65875,20191231,92343V10,VERIZON COMMUNICATIONS INC,20288,92343V10
WAB,Wabtec Corp,44.06,-0.4337,-0.3236,-0.4515,-0.4124,0,1, WAB,60979,20191231,2019,929740108,WABTEC CORP,12,11,943452,USA,15212,Pittsburgh,20106010,336510,3743,PA,81677,20191231,92974010,WABTEC CORP,30913,92974010
WABC,Westamerica Bancorp,58.69,-0.134,-0.0141,-0.1301,-0.065,0,0, WABC,14253,20191231,2019,957090103,WESTAMERICA BANCORPORATION,12,14,311094,USA,94901,San Rafael,40101015,522110,6020,CA,82107,20191231,95709010,WESTAMERICA BANCORPORATION,2253,95709010
WAFD,Washington Federal,24.21,-0.3394,-0.2243,-0.3349,-0.1776,0,0, WAFD,17145,20190930,2019,938824109,WASHINGTON FEDERAL INC,9,14,936528,USA,98101,Seattle,40102010,522110,6020,WA,81577,20191231,93882410,WASHINGTON FEDERAL INC,5679,93882410
WASH,Washington TR Bncorp,32.74,-0.3913,-0.2413,-0.3842,-0.324,0,0, WASH,19873,20191231,2019,940610108,WASHINGTON TR BANCORP INC,12,14,737468,USA,2891,Westerly,40101015,522110,6020,RI,11397,20191231,94061010,WASHINGTON TRUST BANCORP INC,9239,94061010
WAT,Waters Corp,179.94,-0.2299,-0.1069,-0.2211,-0.2818,0,1, WAT,61574,20191231,2019,941848103,WATERS CORP,12,11,1000697,USA,1757,Milford,35203010,334516,3826,MA,82651,20191231,94184810,WATERS CORP,31208,94184810
WB,Weibo Corp Ads,32,-0.3096,-0.2499,-0.3617,-0.5358,0,0, WB,20004,20191231,2019,948596101,WEIBO CORP,12,14,1595761,CYM,100027,Beijing,50203010,519130,7370,,14616,20191231,94859610,WEIBO CORP,54836,94859610
WBA,Walgreens Boots Alliance,40.72,-0.3094,-0.1171,-0.3108,-0.2575,1,1, WBA,11264,20190831,2019,931427108,WALGREENS BOOTS ALLIANCE INC,8,14,1618921,USA,60015,Deerfield,30101010,446110,5912,IL,19502,20191231,93142710,WALGREENS BOOTS ALLIANCE INC,21881,93142710
WDAY,Workday Inc,116.08,-0.2941,-0.3031,-0.3109,-0.4001,0,0, WDAY,15044,20190131,2018,98138H101,WORKDAY INC,1,14,1327811,USA,94588,Pleasanton,45103010,519130,7370,CA,13628,20191231,98138H10,WORKDAY INC,54213,98138H10
WDC,Western Digital Cp,38.21,-0.398,-0.3288,-0.4086,-0.2653,1,1, WDC,11399,20190630,2019,958102105,WESTERN DIGITAL CORP,6,14,106040,USA,95119,San Jose,45202030,334112,3572,CA,66384,20191231,95810210,WESTERN DIGITAL CORP,4879,95810210
WDFC,W D 40 Company,170.51,-0.1217,-0.0402,-0.1145,0.0041,0,0, WDFC,11234,20190831,2019,929236107,WD-40 CO,8,14,105132,USA,92131,San Diego,30301010,325998,2890,CA,81294,20191231,92923610,WD 40 CO,4881,92923610
WEC,Wisconsin Energy Corp,85.25,-0.0757,-0.1264,-0.0657,0.0942,0,1, WEC,11550,20191231,2019,92939U106,WEC ENERGY GROUP INC,12,11,783325,USA,53203,Milwaukee,55103010,2211,4931,WI,23536,20191231,92939U10,W E C ENERGY GROUP INC,21931,92939U10
WELL,Welltower Inc,37.26,-0.5444,-0.5162,-0.5431,-0.5177,0,1, WELL,5543,20191231,2019,95040Q104,WELLTOWER INC,12,11,766704,USA,43615,Toledo,60101050,531110,6798,OH,,,,,,
WEN,Wendys Company,13.06,-0.412,-0.3184,-0.4164,-0.2736,0,0, WEN,3708,20191231,2019,95058W100,WENDY'S CO,12,14,30697,USA,43017,Dublin,25301040,722511,5812,OH,19828,20191231,95058W10,WENDYS CO,20550,95058W10
WERN,Werner Enterprise,33.44,-0.0811,0.0094,-0.0711,-0.0302,0,0, WERN,12266,20191231,2019,950755108,WERNER ENTERPRISES INC,12,14,793074,USA,68145-0308,Omaha,20304020,484121,4213,NE,10397,20191231,95075510,WERNER ENTERPRISES INC,8317,95075510
WFC,Wells Fargo & Company,26.23,-0.5125,-0.3528,-0.509,-0.4632,0,1, WFC,8007,20191231,2019,949746101,WELLS FARGO & CO,12,11,72971,USA,94163,San Francisco,40101010,522110,6020,CA,38703,20191231,94974610,WELLS FARGO & CO NEW,21305,94974610
WHR,Whirlpool Corp,82.64,-0.4398,-0.3537,-0.4337,-0.3776,0,1, WHR,11465,20191231,2019,963320106,WHIRLPOOL CORP,12,11,106640,USA,49022-2692,Benton Harbor,25201040,3352,3630,MI,25419,20191231,96332010,WHIRLPOOL CORP,21916,96332010
WING,Wingstop Inc,77.65,-0.0995,-0.0513,-0.1218,0.0637,0,0, WING,23843,20191231,2019,974155103,WINGSTOP INC,12,14,1636222,USA,75240,Dallas,25301040,722511,5812,TX,15440,20191231,97415510,WINGSTOP INC,55321,97415510
WIRE,Encore Wire Cp,38.63,-0.327,-0.2156,-0.3339,-0.3375,0,0, WIRE,25572,20191231,2019,292562105,ENCORE WIRE CORP,12,14,850460,USA,75069,McKinney,20104010,331420,3357,TX,77785,20191231,29256210,ENCORE WIRE CORP,11621,29256210
WIX,Wix.com Ltd,94.29,-0.2295,-0.3022,-0.2686,-0.2094,0,0, WIX,18869,20191231,2019,M98068105,WIX.COM LTD,12,14,1576789,ISR,6350671,Tel Aviv,45102030,519130,7370,,14326,20191231,M9806810,WIX COM LTD,54663,M9806810
WLTW,Willis Towers WT,157.09,-0.2221,-0.2032,-0.2312,-0.1166,1,1, WLTW,144009,20191231,2019,G96629103,WILLIS TOWERS WATSON PLC,12,14,1140536,IRL,EC3M 7DQ,London,40301010,524210,6411,,89017,20191231,G9662910,WILLIS TOWERS WATSON PUB LTD CO,41694,G9662910
WM,Waste Management,89.02,-0.2188,-0.2102,-0.2281,-0.1442,0,1, WM,14477,20191231,2019,94106L109,WASTE MANAGEMENT INC,12,11,823768,USA,77002,Houston,20201050,562111,4953,TX,11955,20191231,94106L10,WASTE MANAGEMENT INC DEL,9804,94106L10
WMB,Williams Companies,13.65,-0.4245,-0.2808,-0.4214,-0.5278,0,1, WMB,11506,20191231,2019,969457100,WILLIAMS COS INC,12,11,107263,USA,74172,Tulsa,10102040,486210,4922,OK,38156,20191231,96945710,WILLIAMS COS,21923,96945710
WMGI,Wright Med Grp NV,26.32,-0.1365,-0.1285,-0.1399,-0.1351,0,0, WMGI,143421,20191231,2019,N96617118,WRIGHT MEDICAL GROUP NV,12,14,1492658,NLD,1097 JB,Amsterdam,35101010,339113,3842,,12587,20191231,N9661711,WRIGHT MEDICAL GROUP N V,53686,N9661711
WMT,Wal-Mart Stores,119.48,0.0054,0.0582,0.0135,0.2293,0,1, WMT,11259,20190131,2018,931142103,WALMART INC,1,11,104169,USA,72716,Bentonville,30101040,452319,5331,AR,55976,20191231,93114210,WALMART INC,21880,93114210
WRB,W.R. Berkley Corp,49.48,-0.2839,-0.2719,-0.2834,-0.1284,0,1, WRB,14822,20191231,2019,84423102,BERKLEY (W R) CORP,12,11,11544,USA,6830,Greenwich,40301040,524126,6331,CT,17743,20191231,8442310,BERKLEY W R CORP,544,8442310
WRK,Westrock Company,25.68,-0.4015,-0.2118,-0.3983,-0.3551,0,1, WRK,29830,20190930,2019,96145D105,WESTROCK CO,9,11,1732845,USA,30328,Atlanta,15103020,322211,2650,GA,21186,20191231,96145D10,WESTROCK CO,21913,96145D10
WSBC,Wesbanco Inc,21.74,-0.4247,-0.2851,-0.4173,-0.4588,0,0, WSBC,17151,20191231,2019,950810101,WESBANCO INC,12,14,203596,USA,26003,Wheeling,40101015,522110,6020,WV,11293,20191231,95081010,WESBANCO INC,9147,95081010
WSC,Willscot Corp,8.62,-0.5338,-0.4776,-0.5335,-0.2799,0,0, WSC,32771,20191231,2019,971375126,WILLSCOT CORP,12,14,1647088,USA,21231,Baltimore,20103010,531120,6512,MD,15782,20191231,97137512,WILLSCOT CORP,55406,97137512
WSFS,WSFS Financial Corp,22.23,-0.4947,-0.3713,-0.4948,-0.4362,0,0, WSFS,17132,20191231,2019,929328102,WSFS FINANCIAL CORP,12,14,828944,USA,19801,Wilmington,40102010,522120,6035,DE,10892,20191231,92932810,WSFS FINANCIAL CORP,8766,92932810
WTFC,Wintrust Finl Corp,31.13,-0.5609,-0.4038,-0.5609,-0.5584,0,0, WTFC,63781,20191231,2019,97650W108,WINTRUST FINANCIAL CORP,12,14,1015328,USA,60018,Rosemont,40101015,522110,6020,IL,84636,20191231,97650W10,WINTRUST FINANCIAL CORPORATION,15385,97650W10
WTRH,Waitr Holdings Inc,0.87,1.7019,1.2481,1.3603,-0.9307,0,0, WTRH,34439,20191231,2019,930752100,WAITR HOLDINGS INC,12,14,1653247,USA,70601,Lake Charles,25502020,519130,7370,LA,16173,20191231,93075210,WAITR HOLDINGS INC,55565,93075210
WU,Western Union Company,17.72,-0.3383,-0.2312,-0.3211,-0.0708,0,1, WU,175263,20191231,2019,959802109,WESTERN UNION CO,12,11,1365135,USA,80237,Denver,45102020,522320,6099,CO,91461,20191231,95980210,WESTERN UNION CO,51196,95980210
WW,Weight Watchers International Inc,14.51,-0.6203,-0.5091,-0.6007,-0.2752,0,0, WW,145308,20191231,2019,98262P101,WEIGHT WATCHERS INTL INC,12,14,105319,USA,10010,New York,25302020,812191,7200,NY,89244,20191231,98262P10,W W INTERNATIONAL INC,42430,98262P10
WWD,Woodward Inc,51.25,-0.5673,-0.5171,-0.5715,-0.4663,0,0, WWD,11580,20190930,2019,980745103,WOODWARD INC,9,14,108312,USA,80524,Fort Collins,20106020,335314,3620,CO,84403,20191231,98074510,WOODWARD INC,27497,98074510
WWR,Westwater Resources,1.01,-0.5213,-0.4358,-0.5628,-0.8536,0,0, WWR,15240,20191231,2019,961684206,WESTWATER RESOURCES INC,12,14,839470,USA,80112,Centennial,10102050,212291,1090,CO,75672,20191231,96168420,WESTWATER RESOURCES INC,10070,96168420
WY,Weyerhaeuser Company,15.34,-0.4921,-0.4261,-0.4789,-0.425,0,1, WY,11456,20191231,2019,962166104,WEYERHAEUSER CO,12,11,106535,USA,98104,Seattle,60101080,321,2400,WA,39917,20191231,96216610,WEYERHAEUSER CO,21914,96216610
WYNN,Wynn Resorts Ltd,48.5,-0.6508,-0.5266,-0.6572,-0.6476,1,1, WYNN,149318,20191231,2019,983134107,WYNN RESORTS LTD,12,14,1174922,USA,89109,Las Vegas,25301010,721120,7990,NV,89533,20191231,98313410,WYNN RESORTS LTD,43620,98313410
XCUR,Exicure Inc,1.36,-0.5245,-0.3096,-0.5194,-0.4516,0,0, XCUR,33499,20191231,2019,30205M101,EXICURE INC,12,14,1698530,USA,60077,Skokie,35201010,325414,2836,IL,18855,20191231,30205M10,EXICURE INC,56837,30205M10
XEL,XCEL Energy Inc,57.86,-0.0887,-0.1195,-0.0769,0.045,1,1, XEL,7977,20191231,2019,98389B100,XCEL ENERGY INC,12,14,72903,USA,55401,Minneapolis,55101010,2211,4931,MN,23931,20191231,98389B10,X C E L ENERGY INC,21300,98389B10
XELA,Exela Technologies Inc,0.1361,-0.6662,-0.5875,-0.6609,-0.9621,0,0, XELA,,,,,,,,,,,,,,,,15271,20191231,30162V10,EXELA TECHNOLOGIES INC,55174,30162V10
XLNX,Xilinx Inc,79.08,-0.1912,-0.0333,-0.2037,-0.3849,1,1, XLNX,22325,20190331,2018,983919101,XILINX INC,3,14,743988,USA,95124,San Jose,45301020,334413,3674,CA,76201,20191231,98391910,XILINX INC,10634,98391910
XLRN,Acceleron Pharma,80.78,0.5236,-0.1283,0.5855,0.7213,0,0, XLRN,18510,20191231,2019,00434H108,ACCELERON PHARMA INC,12,14,1280600,USA,2139,Cambridge,35201010,325414,2836,MA,14176,20191231,00434H10,ACCELERON PHARMA INC,54568,00434H10
XNCR,Xencor Inc,28.96,-0.1579,-0.1114,-0.1692,-0.1198,0,0, XNCR,18938,20191231,2019,98401F105,XENCOR INC,12,14,1326732,USA,91016,Monrovia,35201010,325414,2836,CA,14359,20191231,98401F10,XENCOR INC,54685,98401F10
